	Vendor	Trip Distance (in Miles)	Trip Cost	Trip Time (in Minutes)
97943	Lyft	18.63	$21.30 	32.13
97944	Lyft	7.51	$35.29 	12.95
97945	Lyft	15.82	$23.35 	27.29
97946	Lyft	20.48	$20.10 	35.32
97947	Lyft	7.63	$13.72 	13.16
97948	Lyft	15.98	$14.73 	27.56
97949	Lyft	18.25	$21.02 	31.47
97950	Lyft	9.17	$27.53 	15.81
97951	Lyft	19.72	$30.76 	34.0
97952	Lyft	20.48	$17.69 	35.32
97953	Lyft	27.26	$26.53 	47.01
97954	Lyft	22.62	$22.46 	39.0
97955	Lyft	17.79	$21.03 	30.68
97956	Lyft	6.5	$34.71 	11.21
97957	Lyft	15.79	$21.67 	27.23
97958	Lyft	18.55	$21.81 	31.99
97959	Lyft	18.25	$18.65 	31.46
97960	Lyft	19.33	$24.51 	33.34
97961	Lyft	12.68	$34.63 	21.86
97962	Lyft	19.35	$25.66 	33.37
97963	Lyft	5.65	$29.69 	9.74
97964	Lyft	8.45	$14.89 	14.57
97965	Lyft	23.84	$22.68 	41.11
97966	Lyft	19.43	$24.33 	33.5
97967	Lyft	18.33	$26.96 	31.61
97968	Lyft	17.26	$23.59 	29.77
97969	Lyft	28.9	$25.71 	49.84
97970	Lyft	11.22	$25.07 	19.34
97971	Lyft	22.87	$29.08 	39.44
97972	Lyft	7.35	$30.72 	12.68
97973	Lyft	19.85	$17.03 	34.22
97974	Lyft	17.73	$19.72 	30.57
97975	Lyft	8.18	$45.28 	14.11
97976	Lyft	6.44	$23.46 	11.1
97977	Lyft	15.16	$16.23 	26.14
97978	Lyft	26.3	$31.88 	45.34
97979	Lyft	8.08	$10.69 	13.94
97980	Lyft	17.92	$20.85 	30.91
97981	Lyft	3.52	$30.43 	6.08
97982	Lyft	5.48	$23.91 	9.45
97983	Lyft	20.26	$20.34 	34.94
97984	Lyft	13.91	$17.08 	23.98
97985	Lyft	11.3	$24.55 	19.49
97986	Lyft	12.46	$26.56 	21.48
97987	Lyft	19.38	$23.37 	33.43
97988	Lyft	18.21	$34.98 	31.4
97989	Lyft	12.7	$26.09 	21.9
97990	Lyft	21.97	$25.54 	37.89
97991	Lyft	13.54	$17.41 	23.35
97992	Lyft	22.59	$15.00 	38.95
97993	Lyft	2.55	$20.89 	4.4
97994	Lyft	16.29	$26.21 	28.08
97995	Lyft	13.38	$8.99 	23.07
97996	Lyft	15.44	$27.08 	26.62
97997	Lyft	28.47	$12.06 	49.08
97998	Lyft	13.84	$19.86 	23.87
97999	Lyft	19.28	$18.10 	33.25
98000	Lyft	22.01	$18.89 	37.96
98001	Lyft	15.51	$28.31 	26.75
98002	Lyft	16.96	$25.19 	29.25
98003	Lyft	12.67	$17.72 	21.85
98004	Lyft	18.78	$32.18 	32.38
98005	Lyft	18.76	$17.50 	32.35
98006	Lyft	19.74	$17.17 	34.04
98007	Lyft	16.33	$15.42 	28.15
98008	Lyft	10.99	$22.35 	18.96
98009	Lyft	25.04	$22.52 	43.18
98010	Lyft	16.23	$22.30 	27.98
98011	Lyft	20.96	$22.47 	36.15
98012	Lyft	14.67	$35.24 	25.29
98013	Lyft	14.38	$13.30 	24.8
98014	Lyft	15.06	$29.66 	25.96
98015	Lyft	7.63	$35.61 	13.16
98016	Lyft	15.44	$28.46 	26.62
98017	Lyft	9.98	$22.11 	17.22
98018	Lyft	31.48	$30.90 	54.27
98019	Lyft	13.08	$30.79 	22.56
98020	Lyft	12.44	$29.70 	21.45
98021	Lyft	21.77	$29.97 	37.54
98022	Lyft	27.82	$11.69 	47.97
98023	Lyft	9.09	$33.84 	15.68
98024	Lyft	13.89	$19.77 	23.95
98025	Lyft	23.74	$17.08 	40.94
98026	Lyft	15.03	$25.28 	25.93
98027	Lyft	21.54	$27.30 	37.14
98028	Lyft	21.47	$28.42 	37.02
98029	Lyft	13.23	$16.28 	22.81
98030	Lyft	16.08	$24.22 	27.72
98031	Lyft	21.01	$17.57 	36.23
98032	Lyft	21.83	$28.43 	37.64
98033	Lyft	17.56	$30.90 	30.27
98034	Lyft	18.4	$22.09 	31.72
98035	Lyft	18.17	$17.66 	31.33
98036	Lyft	15.87	$33.38 	27.37
98037	Lyft	14.31	$35.15 	24.68
98038	Lyft	16.98	$18.72 	29.28
98039	Lyft	15.71	$26.23 	27.1
98040	Lyft	22.75	$22.94 	39.23
98041	Lyft	20.17	$45.57 	34.77
98042	Lyft	36.46	$32.19 	62.87
98043	Lyft	11.19	$14.53 	19.29
98044	Lyft	9.33	$25.69 	16.08
98045	Lyft	11.06	$36.53 	19.07
98046	Lyft	8.22	$17.27 	14.18
98047	Lyft	23.06	$39.84 	39.75
98048	Lyft	23.55	$23.49 	40.62
98049	Lyft	17.14	$32.18 	29.56
98050	Lyft	22.25	$32.97 	38.36
98051	Lyft	14.3	$28.26 	24.66
98052	Lyft	22.63	$19.90 	39.01
98053	Lyft	10.92	$23.02 	18.84
98054	Lyft	17.99	$20.32 	31.02
98055	Lyft	15.47	$24.10 	26.67
98056	Lyft	16.55	$21.30 	28.53
98057	Lyft	26.37	$25.42 	45.47
98058	Lyft	10.17	$14.10 	17.54
98059	Lyft	21.81	$14.89 	37.6
98060	Lyft	19.08	$23.11 	32.9
98061	Lyft	17.73	$21.75 	30.57
98062	Lyft	19.63	$23.12 	33.85
98063	Lyft	22.22	$29.51 	38.31
98064	Lyft	20.31	$24.09 	35.03
98065	Lyft	7.44	$28.43 	12.83
98066	Lyft	24.27	$24.13 	41.84
98067	Lyft	20.15	$33.97 	34.74
98068	Lyft	9.29	$22.04 	16.03
98069	Lyft	26.06	$31.23 	44.94
98070	Lyft	18.6	$25.92 	32.07
98071	Lyft	16.94	$24.55 	29.21
98072	Lyft	8.79	$28.31 	15.16
98073	Lyft	5.42	$23.05 	9.35
98074	Lyft	9.13	$46.42 	15.75
98075	Lyft	18.61	$23.29 	32.09
98076	Lyft	16.52	$28.14 	28.49
98077	Lyft	19.18	$24.12 	33.08
98078	Lyft	15.89	$20.79 	27.41
98079	Lyft	12.37	$22.39 	21.33
98080	Lyft	16.77	$21.47 	28.92
98081	Lyft	20.46	$35.77 	35.27
98082	Lyft	11.81	$15.21 	20.37
98083	Lyft	19.05	$12.01 	32.85
98084	Lyft	16.58	$16.80 	28.59
98085	Lyft	12.35	$33.09 	21.3
98086	Lyft	16.49	$12.59 	28.44
98087	Lyft	11.42	$15.29 	19.7
98088	Lyft	16.21	$22.36 	27.95
98089	Lyft	21.27	$24.30 	36.68
98090	Lyft	13.41	$27.54 	23.12
98091	Lyft	22.74	$26.28 	39.22
98092	Lyft	16.72	$25.69 	28.83
98093	Lyft	21.26	$14.03 	36.67
98094	Lyft	26.02	$23.48 	44.87
98095	Lyft	0.05	$8.68 	0.09
98096	Lyft	19.77	$20.74 	34.08
98097	Lyft	20.32	$24.51 	35.03
98098	Lyft	19.57	$27.97 	33.74
98099	Lyft	20.4	$37.47 	35.18
98100	Lyft	14.93	$29.91 	25.74
98101	Lyft	8.35	$37.65 	14.4
98102	Lyft	17.39	$29.92 	29.98
98103	Lyft	22.79	$36.81 	39.29
98104	Lyft	18.81	$34.88 	32.44
98105	Lyft	17.51	$29.23 	30.19
98106	Lyft	18.39	$36.65 	31.7
98107	Lyft	15.85	$26.35 	27.32
98108	Lyft	16.86	$15.67 	29.08
98109	Lyft	17.34	$26.89 	29.9
98110	Lyft	13.54	$16.29 	23.34
98111	Lyft	7.89	$28.00 	13.61
98112	Lyft	17.61	$28.81 	30.37
98113	Lyft	27.59	$22.76 	47.58
98114	Lyft	13.19	$23.96 	22.74
98115	Lyft	18.3	$16.11 	31.56
98116	Lyft	11.71	$24.28 	20.2
98117	Lyft	19.91	$12.76 	34.33
98118	Lyft	27.46	$24.05 	47.35
98119	Lyft	22.71	$23.49 	39.16
98120	Lyft	14.9	$17.13 	25.7
98121	Lyft	15.5	$12.50 	26.72
98122	Lyft	9.6	$34.32 	16.56
98123	Lyft	21.52	$33.51 	37.11
98124	Lyft	7.44	$32.90 	12.83
98125	Lyft	16.84	$30.48 	29.03
98126	Lyft	17.87	$22.46 	30.82
98127	Lyft	16.43	$27.28 	28.34
98128	Lyft	24.79	$15.37 	42.75
98129	Lyft	18.67	$22.28 	32.2
98130	Lyft	21.21	$36.02 	36.56
98131	Lyft	12.71	$20.87 	21.91
98132	Lyft	17.27	$29.97 	29.78
98133	Lyft	18.31	$23.04 	31.58
98134	Lyft	18.29	$32.95 	31.54
98135	Lyft	16.58	$32.87 	28.6
98136	Lyft	18.57	$29.88 	32.03
98137	Lyft	22.74	$25.82 	39.22
98138	Lyft	24.63	$16.43 	42.46
98139	Lyft	25.19	$26.58 	43.44
98140	Lyft	9.01	$29.93 	15.53
98141	Lyft	15.71	$16.63 	27.08
98142	Lyft	16.74	$25.63 	28.87
98143	Lyft	19.96	$14.30 	34.41
98144	Lyft	21.59	$30.47 	37.23
98145	Lyft	20.99	$27.03 	36.2
98146	Lyft	11.58	$18.36 	19.97
98147	Lyft	14.88	$37.35 	25.66
98148	Lyft	20.05	$28.79 	34.57
98149	Lyft	20.79	$32.05 	35.85
98150	Lyft	15.99	$27.39 	27.57
98151	Lyft	5.66	$28.35 	9.76
98152	Lyft	11.69	$27.92 	20.16
98153	Lyft	19.05	$26.66 	32.85
98154	Lyft	8.93	$17.85 	15.4
98155	Lyft	25.78	$20.40 	44.45
98156	Lyft	20.45	$36.63 	35.27
98157	Lyft	15.28	$30.38 	26.35
98158	Lyft	15.39	$22.43 	26.54
98159	Lyft	3.67	$30.43 	6.32
98160	Lyft	7.67	$30.44 	13.23
98161	Lyft	8.09	$25.40 	13.95
98162	Lyft	9.61	$28.85 	16.56
98163	Lyft	26.07	$31.94 	44.95
98164	Lyft	27.1	$27.77 	46.73
98165	Lyft	1.54	$20.25 	2.67
98166	Lyft	21.28	$21.89 	36.7
98167	Lyft	17.05	$27.75 	29.4
98168	Lyft	22.81	$30.11 	39.33
98169	Lyft	21.6	$17.39 	37.24
98170	Lyft	16.53	$24.47 	28.5
98171	Lyft	21.58	$25.89 	37.21
98172	Lyft	13.5	$24.66 	23.29
98173	Lyft	25.42	$21.87 	43.83
98174	Lyft	11.45	$15.85 	19.75
98175	Lyft	21.27	$30.67 	36.67
98176	Lyft	21.54	$33.43 	37.15
98177	Lyft	11.16	$22.52 	19.24
98178	Lyft	12.22	$29.22 	21.07
98179	Lyft	24.68	$21.48 	42.56
98180	Lyft	10.59	$39.18 	18.25
98181	Lyft	14.21	$22.69 	24.5
98182	Lyft	15.9	$23.63 	27.41
98183	Lyft	19.64	$29.15 	33.87
98184	Lyft	19.81	$26.66 	34.16
98185	Lyft	23.56	$23.71 	40.62
98186	Lyft	9.24	$18.19 	15.93
98187	Lyft	9.91	$24.15 	17.08
98188	Lyft	19.7	$15.89 	33.98
98189	Lyft	14.39	$18.44 	24.82
98190	Lyft	27.5	$13.80 	47.42
98191	Lyft	21.14	$27.01 	36.45
98192	Lyft	27.08	$4.79 	46.7
98193	Lyft	6.39	$20.52 	11.03
98194	Lyft	32.02	$25.53 	55.2
98195	Lyft	30.42	$18.89 	52.45
98196	Lyft	29.15	$21.70 	50.26
98197	Lyft	15.28	$34.50 	26.35
98198	Lyft	5.89	$29.87 	10.15
98199	Lyft	21.36	$27.37 	36.84
98200	Lyft	26.33	$12.77 	45.4
98201	Lyft	14.25	$16.92 	24.57
98202	Lyft	23.21	$23.92 	40.02
98203	Lyft	21.52	$17.60 	37.11
98204	Lyft	10.95	$18.99 	18.89
98205	Lyft	19.15	$27.41 	33.02
98206	Lyft	20.25	$14.24 	34.92
98207	Lyft	13.16	$24.90 	22.69
98208	Lyft	16.86	$20.40 	29.08
98209	Lyft	2.02	$17.15 	3.48
98210	Lyft	12.76	$31.18 	22.0
98211	Lyft	9.53	$21.87 	16.43
98212	Lyft	15.21	$14.91 	26.23
98213	Lyft	14.49	$11.08 	24.98
98214	Lyft	17.46	$18.70 	30.11
98215	Lyft	15.47	$23.88 	26.68
98216	Lyft	13.72	$28.82 	23.65
98217	Lyft	15.52	$20.17 	26.77
98218	Lyft	14.84	$13.52 	25.59
98219	Lyft	19.27	$22.78 	33.23
98220	Lyft	3.77	$22.26 	6.5
98221	Lyft	23.65	$23.81 	40.78
98222	Lyft	14.13	$24.41 	24.37
98223	Lyft	5.98	$32.89 	10.31
98224	Lyft	8.74	$31.83 	15.07
98225	Lyft	7.98	$28.11 	13.76
98226	Lyft	18.85	$36.11 	32.5
98227	Lyft	11.83	$20.23 	20.41
98228	Lyft	24.43	$25.43 	42.13
98229	Lyft	17.12	$29.66 	29.52
98230	Lyft	16.37	$30.30 	28.22
98231	Lyft	6.51	$23.01 	11.24
98232	Lyft	10.0	$23.46 	17.25
98233	Lyft	12.0	$33.37 	20.7
98234	Lyft	21.34	$21.83 	36.79
98235	Lyft	20.56	$29.93 	35.45
98236	Lyft	19.51	$16.80 	33.65
98237	Lyft	8.29	$27.64 	14.29
98238	Lyft	22.49	$27.51 	38.78
98239	Lyft	19.51	$29.45 	33.63
98240	Lyft	10.0	$28.17 	17.25
98241	Lyft	16.34	$26.07 	28.17
98242	Lyft	26.03	$18.16 	44.89
98243	Lyft	12.66	$32.43 	21.83
98244	Lyft	6.54	$15.68 	11.28
98245	Lyft	10.73	$20.52 	18.51
98246	Lyft	11.06	$32.42 	19.08
98247	Lyft	24.07	$24.60 	41.51
98248	Lyft	12.89	$25.91 	22.22
98249	Lyft	15.37	$15.63 	26.5
98250	Lyft	15.42	$22.93 	26.59
98251	Lyft	18.89	$16.91 	32.58
98252	Lyft	14.74	$27.12 	25.42
98253	Lyft	22.01	$16.31 	37.96
98254	Lyft	28.21	$24.38 	48.65
98255	Lyft	20.84	$34.42 	35.93
98256	Lyft	23.21	$25.24 	40.03
98257	Lyft	18.11	$20.60 	31.23
98258	Lyft	13.33	$17.52 	22.99
98259	Lyft	13.24	$28.60 	22.83
98260	Lyft	24.41	$42.91 	42.09
98261	Lyft	13.76	$28.23 	23.73
98262	Lyft	15.85	$19.24 	27.33
98263	Lyft	23.52	$33.51 	40.55
98264	Lyft	9.33	$16.90 	16.09
98265	Lyft	16.26	$29.34 	28.03
98266	Lyft	19.42	$26.21 	33.48
98267	Lyft	20.54	$26.90 	35.42
98268	Lyft	21.84	$21.07 	37.66
98269	Lyft	16.03	$22.50 	27.64
98270	Lyft	21.29	$13.49 	36.7
98271	Lyft	17.16	$11.91 	29.59
98272	Lyft	10.59	$18.31 	18.26
98273	Lyft	20.04	$25.22 	34.55
98274	Lyft	7.96	$12.78 	13.73
98275	Lyft	26.37	$30.13 	45.47
98276	Lyft	24.33	$29.71 	41.95
98277	Lyft	21.58	$25.15 	37.21
98278	Lyft	27.12	$30.09 	46.76
98279	Lyft	28.35	$20.61 	48.87
98280	Lyft	17.18	$24.30 	29.63
98281	Lyft	17.71	$16.72 	30.53
98282	Lyft	12.51	$26.29 	21.57
98283	Lyft	19.93	$31.57 	34.37
98284	Lyft	24.67	$23.29 	42.54
98285	Lyft	26.25	$18.86 	45.27
98286	Lyft	11.09	$27.02 	19.13
98287	Lyft	20.5	$16.00 	35.36
98288	Lyft	17.31	$29.45 	29.85
98289	Lyft	8.71	$28.31 	15.02
98290	Lyft	19.14	$25.17 	33.0
98291	Lyft	27.66	$33.61 	47.69
98292	Lyft	19.95	$19.31 	34.41
98293	Lyft	18.06	$27.16 	31.14
98294	Lyft	25.67	$25.20 	44.27
98295	Lyft	18.56	$23.27 	32.01
98296	Lyft	20.67	$23.56 	35.65
98297	Lyft	26.41	$18.62 	45.54
98298	Lyft	17.22	$33.26 	29.69
98299	Lyft	20.62	$29.18 	35.55
98300	Lyft	21.34	$33.70 	36.8
98301	Lyft	15.68	$33.67 	27.04
98302	Lyft	19.14	$15.62 	33.0
98303	Lyft	27.45	$23.18 	47.33
98304	Lyft	17.72	$24.57 	30.55
98305	Lyft	11.63	$29.04 	20.06
98306	Lyft	19.13	$19.47 	32.98
98307	Lyft	21.57	$15.59 	37.19
98308	Lyft	15.18	$27.83 	26.18
98309	Lyft	23.49	$7.79 	40.5
98310	Lyft	13.88	$23.65 	23.93
98311	Lyft	18.06	$19.86 	31.14
98312	Lyft	11.16	$20.46 	19.24
98313	Lyft	14.35	$11.19 	24.75
98314	Lyft	21.96	$19.99 	37.87
98315	Lyft	14.98	$25.06 	25.82
98316	Lyft	26.91	$17.78 	46.4
98317	Lyft	13.8	$17.97 	23.79
98318	Lyft	17.65	$14.49 	30.44
98319	Lyft	17.78	$17.51 	30.67
98320	Lyft	24.92	$31.36 	42.97
98321	Lyft	25.69	$27.23 	44.29
98322	Lyft	17.77	$25.72 	30.64
98323	Lyft	12.91	$23.63 	22.26
98324	Lyft	23.48	$30.58 	40.49
98325	Lyft	9.19	$17.75 	15.85
98326	Lyft	9.53	$24.55 	16.43
98327	Lyft	11.69	$21.59 	20.15
98328	Lyft	17.81	$25.91 	30.71
98329	Lyft	24.35	$16.04 	41.99
98330	Lyft	22.61	$28.26 	38.98
98331	Lyft	7.57	$36.24 	13.05
98332	Lyft	22.77	$24.76 	39.25
98333	Lyft	16.24	$15.71 	28.01
98334	Lyft	9.28	$31.85 	16.01
98335	Lyft	23.02	$29.75 	39.7
98336	Lyft	22.77	$21.08 	39.26
98337	Lyft	16.63	$7.56 	28.68
98338	Lyft	18.42	$22.05 	31.75
98339	Lyft	13.53	$16.41 	23.34
98340	Lyft	21.36	$27.54 	36.84
98341	Lyft	21.42	$34.99 	36.94
98342	Lyft	17.89	$19.42 	30.85
98343	Lyft	10.6	$14.61 	18.29
98344	Lyft	19.29	$22.00 	33.27
98345	Lyft	7.66	$17.25 	13.2
98346	Lyft	1.23	$21.21 	2.12
98347	Lyft	21.92	$17.49 	37.8
98348	Lyft	22.22	$18.76 	38.31
98349	Lyft	11.26	$18.14 	19.41
98350	Lyft	18.77	$12.06 	32.37
98351	Lyft	20.56	$36.21 	35.46
98352	Lyft	9.55	$37.20 	16.47
98353	Lyft	18.77	$23.48 	32.36
98354	Lyft	17.36	$26.04 	29.93
98355	Lyft	16.2	$22.73 	27.93
98356	Lyft	11.74	$15.67 	20.24
98357	Lyft	21.05	$23.42 	36.3
98358	Lyft	18.12	$21.24 	31.25
98359	Lyft	17.56	$34.96 	30.28
98360	Lyft	12.03	$16.39 	20.74
98361	Lyft	16.03	$33.60 	27.65
98362	Lyft	14.15	$27.57 	24.4
98363	Lyft	3.59	$25.40 	6.19
98364	Lyft	25.99	$38.15 	44.81
98365	Lyft	25.35	$38.03 	43.72
98366	Lyft	16.68	$25.04 	28.76
98367	Lyft	14.71	$27.04 	25.36
98368	Lyft	20.26	$32.14 	34.94
98369	Lyft	22.23	$16.70 	38.33
98370	Lyft	10.99	$29.52 	18.94
98371	Lyft	14.88	$18.38 	25.66
98372	Lyft	16.34	$24.99 	28.17
98373	Lyft	26.06	$25.92 	44.94
98374	Lyft	16.33	$22.26 	28.16
98375	Lyft	15.2	$19.12 	26.21
98376	Lyft	23.17	$24.29 	39.95
98377	Lyft	21.56	$31.24 	37.18
98378	Lyft	30.28	$27.60 	52.21
98379	Lyft	21.68	$22.38 	37.38
98380	Lyft	24.94	$30.19 	43.01
98381	Lyft	14.8	$21.30 	25.53
98382	Lyft	22.91	$29.26 	39.5
98383	Lyft	15.97	$27.29 	27.53
98384	Lyft	12.44	$32.69 	21.45
98385	Lyft	16.38	$30.24 	28.24
98386	Lyft	8.38	$29.86 	14.45
98387	Lyft	13.41	$30.84 	23.12
98388	Lyft	14.29	$25.05 	24.65
98389	Lyft	19.72	$24.77 	34.01
98390	Lyft	13.51	$23.33 	23.3
98391	Lyft	15.03	$34.42 	25.91
98392	Lyft	20.47	$15.99 	35.29
98393	Lyft	12.93	$17.46 	22.3
98394	Lyft	16.39	$23.63 	28.26
98395	Lyft	4.51	$18.31 	7.77
98396	Lyft	16.48	$31.43 	28.41
98397	Lyft	18.91	$15.84 	32.6
98398	Lyft	18.74	$35.36 	32.31
98399	Lyft	22.2	$34.64 	38.27
98400	Lyft	10.28	$30.80 	17.72
98401	Lyft	16.3	$21.54 	28.11
98402	Lyft	17.01	$32.84 	29.32
98403	Lyft	11.24	$14.17 	19.38
98404	Lyft	18.08	$22.80 	31.18
98405	Lyft	20.91	$26.86 	36.06
98406	Lyft	20.36	$31.62 	35.12
98407	Lyft	18.26	$28.35 	31.49
98408	Lyft	16.52	$30.12 	28.48
98409	Lyft	19.07	$18.33 	32.89
98410	Lyft	20.25	$32.65 	34.92
98411	Lyft	13.83	$18.06 	23.85
98412	Lyft	13.23	$29.05 	22.82
98413	Lyft	2.86	$38.03 	4.94
98414	Lyft	20.3	$30.61 	35.01
98415	Lyft	23.34	$37.61 	40.24
98416	Lyft	6.65	$27.07 	11.46
98417	Lyft	19.57	$29.53 	33.75
98418	Lyft	29.78	$28.68 	51.35
98419	Lyft	5.92	$26.25 	10.22
98420	Lyft	11.89	$36.92 	20.51
98421	Lyft	23.87	$24.64 	41.16
98422	Lyft	16.67	$11.33 	28.75
98423	Lyft	22.03	$38.12 	37.98
98424	Lyft	12.66	$27.23 	21.83
98425	Lyft	28.15	$41.47 	48.53
98426	Lyft	19.04	$22.03 	32.83
98427	Lyft	18.09	$20.56 	31.19
98428	Lyft	18.44	$29.78 	31.79
98429	Lyft	24.28	$21.83 	41.86
98430	Lyft	14.97	$31.85 	25.81
98431	Lyft	21.29	$37.81 	36.71
98432	Lyft	24.02	$27.47 	41.41
98433	Lyft	22.2	$19.25 	38.28
98434	Lyft	36.59	$28.83 	63.08
98435	Lyft	6.22	$29.97 	10.73
98436	Lyft	15.66	$16.83 	27.0
98437	Lyft	16.06	$17.63 	27.7
98438	Lyft	21.37	$24.82 	36.85
98439	Lyft	12.08	$21.22 	20.83
98440	Lyft	15.65	$16.70 	26.99
98441	Lyft	8.69	$27.38 	14.99
98442	Lyft	16.65	$24.75 	28.71
98443	Lyft	17.73	$27.12 	30.57
98444	Lyft	25.44	$20.60 	43.87
98445	Lyft	21.04	$18.20 	36.28
98446	Lyft	13.8	$13.29 	23.79
98447	Lyft	10.5	$30.00 	18.11
98448	Lyft	14.18	$32.44 	24.44
98449	Lyft	23.99	$19.51 	41.36
98450	Lyft	9.16	$20.79 	15.8
98451	Lyft	19.65	$11.25 	33.88
98452	Lyft	23.45	$29.86 	40.43
98453	Lyft	21.85	$19.82 	37.67
98454	Lyft	19.66	$27.98 	33.9
98455	Lyft	23.06	$25.38 	39.76
98456	Lyft	20.61	$19.49 	35.55
98457	Lyft	14.03	$13.78 	24.19
98458	Lyft	24.13	$34.04 	41.6
98459	Lyft	9.74	$13.33 	16.79
98460	Lyft	5.15	$38.01 	8.89
98461	Lyft	19.99	$21.01 	34.47
98462	Lyft	13.99	$24.16 	24.12
98463	Lyft	21.59	$16.84 	37.22
98464	Lyft	9.23	$18.45 	15.92
98465	Lyft	8.7	$27.82 	15.01
98466	Lyft	17.0	$35.32 	29.31
98467	Lyft	19.44	$19.08 	33.53
98468	Lyft	23.67	$18.46 	40.82
98469	Lyft	15.6	$31.06 	26.91
98470	Lyft	18.95	$21.71 	32.67
98471	Lyft	18.94	$14.73 	32.67
98472	Lyft	22.23	$31.48 	38.33
98473	Lyft	14.65	$31.13 	25.26
98474	Lyft	14.43	$34.52 	24.88
98475	Lyft	9.5	$17.62 	16.38
98476	Lyft	23.7	$18.87 	40.87
98477	Lyft	20.48	$23.63 	35.32
98478	Lyft	12.05	$27.35 	20.78
98479	Lyft	8.43	$40.19 	14.54
98480	Lyft	16.32	$24.79 	28.14
98481	Lyft	23.5	$31.17 	40.53
98482	Lyft	16.87	$13.69 	29.09
98483	Lyft	8.7	$13.10 	15.01
98484	Lyft	16.86	$32.16 	29.08
98485	Lyft	15.1	$26.08 	26.04
98486	Lyft	19.28	$18.45 	33.25
98487	Lyft	18.39	$24.66 	31.71
98488	Lyft	6.33	$28.75 	10.91
98489	Lyft	21.82	$22.77 	37.63
98490	Lyft	15.92	$26.84 	27.45
98491	Lyft	15.75	$16.00 	27.15
98492	Lyft	21.47	$23.85 	37.02
98493	Lyft	7.18	$32.26 	12.38
98494	Lyft	24.39	$22.85 	42.06
98495	Lyft	10.5	$22.56 	18.1
98496	Lyft	16.37	$13.32 	28.23
98497	Lyft	14.48	$22.17 	24.97
98498	Lyft	11.68	$22.97 	20.14
98499	Lyft	19.59	$39.28 	33.77
98500	Lyft	5.8	$36.27 	10.01
98501	Lyft	13.62	$31.70 	23.49
98502	Lyft	15.7	$15.54 	27.07
98503	Lyft	20.35	$23.38 	35.1
98504	Lyft	17.84	$30.77 	30.76
98505	Lyft	11.05	$21.89 	19.05
98506	Lyft	16.0	$33.22 	27.59
98507	Lyft	8.89	$28.50 	15.34
98508	Lyft	9.51	$25.38 	16.41
98509	Lyft	16.82	$19.19 	29.01
98510	Lyft	13.79	$22.71 	23.79
98511	Lyft	7.77	$34.46 	13.4
98512	Lyft	19.87	$22.99 	34.26
98513	Lyft	18.05	$12.44 	31.12
98514	Lyft	21.58	$36.87 	37.2
98515	Lyft	20.0	$22.45 	34.49
98516	Lyft	31.6	$27.06 	54.48
98517	Lyft	7.17	$30.91 	12.37
98518	Lyft	23.81	$34.97 	41.05
98519	Lyft	5.35	$20.57 	9.23
98520	Lyft	3.06	$29.64 	5.28
98521	Lyft	10.39	$21.81 	17.91
98522	Lyft	21.62	$27.08 	37.28
98523	Lyft	21.6	$23.85 	37.24
98524	Lyft	16.16	$18.81 	27.87
98525	Lyft	23.32	$25.77 	40.2
98526	Lyft	9.63	$31.79 	16.61
98527	Lyft	17.76	$22.96 	30.62
98528	Lyft	25.55	$29.68 	44.05
98529	Lyft	18.75	$32.61 	32.32
98530	Lyft	19.69	$32.03 	33.95
98531	Lyft	17.78	$21.73 	30.67
98532	Lyft	25.21	$13.97 	43.47
98533	Lyft	10.98	$27.90 	18.94
98534	Lyft	22.56	$20.76 	38.91
98535	Lyft	18.9	$25.91 	32.59
98536	Lyft	23.49	$24.15 	40.51
98537	Lyft	18.96	$30.17 	32.7
98538	Lyft	17.18	$27.89 	29.62
98539	Lyft	20.69	$26.75 	35.68
98540	Lyft	30.12	$30.92 	51.94
98541	Lyft	20.68	$29.92 	35.66
98542	Lyft	9.43	$33.79 	16.26
98543	Lyft	13.25	$35.25 	22.84
98544	Lyft	16.24	$18.76 	28.0
98545	Lyft	17.74	$30.51 	30.59
98546	Lyft	24.9	$28.57 	42.93
98547	Lyft	19.76	$35.08 	34.07
98548	Lyft	18.63	$15.59 	32.13
98549	Lyft	22.53	$33.02 	38.85
98550	Lyft	9.86	$14.36 	17.01
98551	Lyft	11.42	$22.89 	19.69
98552	Lyft	11.8	$20.48 	20.34
98553	Lyft	8.63	$17.05 	14.88
98554	Lyft	18.61	$26.65 	32.09
98555	Lyft	18.16	$29.99 	31.31
98556	Lyft	16.55	$20.61 	28.53
98557	Lyft	19.55	$21.11 	33.7
98558	Lyft	9.69	$13.85 	16.71
98559	Lyft	8.0	$14.97 	13.8
98560	Lyft	29.85	$14.41 	51.47
98561	Lyft	20.42	$24.36 	35.2
98562	Lyft	11.06	$33.58 	19.07
98563	Lyft	17.24	$23.38 	29.73
98564	Lyft	12.56	$19.35 	21.66
98565	Lyft	24.59	$14.23 	42.41
98566	Lyft	19.73	$25.52 	34.02
98567	Lyft	32.23	$13.35 	55.57
98568	Lyft	18.74	$20.88 	32.32
98569	Lyft	14.95	$27.16 	25.79
98570	Lyft	16.97	$22.44 	29.25
98571	Lyft	13.82	$23.15 	23.83
98572	Lyft	9.78	$20.34 	16.87
98573	Lyft	15.46	$22.43 	26.66
98574	Lyft	22.01	$25.09 	37.95
98575	Lyft	22.68	$37.91 	39.11
98576	Lyft	11.43	$13.22 	19.71
