	Vendor	Trip Distance (in Miles)	Trip Cost	Trip Time (in Minutes)
78046	Lyft	4.38	$12.27	7.56
78047	Lyft	0.66	$11.70	1.14
78048	Lyft	9.21	$18.61	15.88
78049	Lyft	11.66	$24.70	20.11
78050	Lyft	1.16	$13.60	2.01
78051	Lyft	20.15	$11.59	34.75
78052	Lyft	7.56	$24.92	13.03
78053	Lyft	15.73	$16.16	27.12
78054	Lyft	12.91	$15.03	22.26
78055	Lyft	15.24	$24.69	26.28
78056	Lyft	17.61	$21.10	30.36
78057	Lyft	15.26	$1.99	26.31
78058	Lyft	10.45	$20.51	18.02
78059	Lyft	23.76	$4.96	40.97
78060	Lyft	29.92	$28.02	51.6
78061	Lyft	21.91	$3.58	37.79
78062	Lyft	12.59	$25.10	21.71
78063	Lyft	7.51	$14.10	12.95
78064	Lyft	15.99	$16.10	27.56
78065	Lyft	14.4	$14.41	24.83
78066	Lyft	3.17	$26.59	5.47
78067	Lyft	6.15	$29.78	10.62
78068	Lyft	21.13	$16.03	36.44
78069	Lyft	19.02	$2.76	32.79
78070	Lyft	6.15	$9.07	10.6
78071	Lyft	10.91	$10.19	18.81
78072	Lyft	1.36	$8.51	2.35
78073	Lyft	24.15	$34.19	41.65
78074	Lyft	1.52	$6.48	2.62
78075	Lyft	14.52	$16.36	25.04
78076	Lyft	22.44	$1.40	38.69
78077	Lyft	18.93	$14.43	32.64
78078	Lyft	2.69	$13.82	4.64
78079	Lyft	14.96	$19.51	25.79
78080	Lyft	14.97	$1.15	25.81
78081	Lyft	26.03	$5.37	44.89
78082	Lyft	27.22	$16.81	46.93
78083	Lyft	13.41	$23.62	23.12
78084	Lyft	10.44	$17.79	18.01
78085	Lyft	0.92	$27.90	1.59
78086	Lyft	19.19	$15.46	33.08
78087	Lyft	14.74	$29.36	25.42
78088	Lyft	9.54	$14.99	16.45
78089	Lyft	16.75	$11.98	28.88
78090	Lyft	12.47	$17.92	21.5
78091	Lyft	24.01	$17.89	41.39
78092	Lyft	14.03	$24.92	24.2
78093	Lyft	8.71	$29.64	15.01
78094	Lyft	17.09	$14.29	29.46
78095	Lyft	24.54	$18.12	42.32
78096	Lyft	8.15	$19.69	14.05
78097	Lyft	1.75	$18.77	3.02
78098	Lyft	6.62	$5.92	11.42
78099	Lyft	21.71	$17.89	37.43
78100	Lyft	14.5	$15.13	25.01
78101	Lyft	13.53	$9.26	23.33
78102	Lyft	15.62	$22.63	26.94
78103	Lyft	20.34	$18.87	35.06
78104	Lyft	8.61	$25.67	14.84
78105	Lyft	10.07	$22.88	17.37
78106	Lyft	20.27	$12.88	34.95
78107	Lyft	12.1	$21.72	20.86
78108	Lyft	21.57	$22.78	37.19
78109	Lyft	11.35	$17.35	19.57
78110	Lyft	21.82	$26.05	37.62
78111	Lyft	18.85	$4.01	32.51
78112	Lyft	24.15	$1.52	41.64
78113	Lyft	9.53	$16.29	16.43
78114	Lyft	6.33	$5.40	10.92
78115	Lyft	22.34	$14.06	38.51
78116	Lyft	9.29	$22.56	16.03
78117	Lyft	13.18	$39.55	22.72
78118	Lyft	3.28	$19.42	5.66
78119	Lyft	17.14	$28.62	29.56
78120	Lyft	19.27	$13.66	33.23
78121	Lyft	9.11	$9.90	15.72
78122	Lyft	15.01	$15.99	25.88
78123	Lyft	14.33	$30.94	24.72
78124	Lyft	13.59	$10.45	23.43
78125	Lyft	25.19	$7.25	43.43
78126	Lyft	18.0	$5.09	31.04
78127	Lyft	13.2	$24.56	22.76
78128	Lyft	20.39	$5.49	35.16
78129	Lyft	12.12	$15.11	20.9
78130	Lyft	13.31	$22.46	22.94
78131	Lyft	23.79	$10.58	41.01
78132	Lyft	13.04	$25.20	22.48
78133	Lyft	17.06	$21.73	29.43
78134	Lyft	22.9	$17.70	39.49
78135	Lyft	10.74	$18.03	18.52
78136	Lyft	22.63	$2.13	39.01
78137	Lyft	8.55	$17.39	14.74
78138	Lyft	13.81	$19.42	23.82
78139	Lyft	8.96	$25.12	15.45
78140	Lyft	13.6	$27.69	23.44
78141	Lyft	16.61	$9.72	28.65
78142	Lyft	8.88	$6.58	15.31
78143	Lyft	16.64	$4.15	28.69
78144	Lyft	9.1	$14.79	15.7
78145	Lyft	15.91	$14.11	27.43
78146	Lyft	11.97	$24.29	20.64
78147	Lyft	12.53	$18.92	21.61
78148	Lyft	10.28	$11.29	17.73
78149	Lyft	16.55	$10.62	28.54
78150	Lyft	16.9	$7.24	29.14
78151	Lyft	15.66	$8.62	27.0
78152	Lyft	16.6	$8.69	28.62
78153	Lyft	7.1	$12.56	12.24
78154	Lyft	14.22	$21.21	24.51
78155	Lyft	33.35	$19.50	57.5
78156	Lyft	10.75	$5.33	18.54
78157	Lyft	17.66	$22.46	30.45
78158	Lyft	10.72	$14.68	18.49
78159	Lyft	10.1	$21.74	17.42
78160	Lyft	0.51	$9.52	0.88
78161	Lyft	19.58	$17.10	33.76
78162	Lyft	25.5	$19.61	43.97
78163	Lyft	23.55	$13.20	40.61
78164	Lyft	6.21	$1.82	10.72
78165	Lyft	16.04	$3.13	27.66
78166	Lyft	29.5	$13.23	50.87
78167	Lyft	9.46	$5.50	16.31
78168	Lyft	16.72	$12.45	28.82
78169	Lyft	5.9	$23.32	10.18
78170	Lyft	15.77	$19.75	27.19
78171	Lyft	15.39	$18.84	26.53
78172	Lyft	17.41	$16.47	30.02
78173	Lyft	18.52	$17.22	31.93
78174	Lyft	27.57	$17.34	47.54
78175	Lyft	0.35	$21.58	0.61
78176	Lyft	14.2	$32.41	24.48
78177	Lyft	19.31	$8.09	33.3
78178	Lyft	18.32	$2.11	31.59
78179	Lyft	12.72	$24.06	21.93
78180	Lyft	20.92	$36.40	36.07
78181	Lyft	13.4	$38.76	23.11
78182	Lyft	11.37	$20.28	19.61
78183	Lyft	9.11	$8.48	15.72
78184	Lyft	21.28	$7.54	36.69
78185	Lyft	12.29	$29.79	21.19
78186	Lyft	14.99	$9.65	25.85
78187	Lyft	30.13	$18.64	51.96
78188	Lyft	27.09	$7.32	46.72
78189	Lyft	9.9	$13.63	17.08
78190	Lyft	30.0	$3.39	51.73
78191	Lyft	24.02	$5.00	41.42
78192	Lyft	10.86	$3.81	18.72
78193	Lyft	14.82	$11.58	25.56
78194	Lyft	16.8	$12.54	28.97
78195	Lyft	15.88	$10.64	27.39
78196	Lyft	20.26	$25.65	34.94
78197	Lyft	22.22	$21.63	38.32
78198	Lyft	6.63	$12.23	11.43
78199	Lyft	28.66	$21.18	49.42
78200	Lyft	2.98	$32.82	5.15
78201	Lyft	8.25	$9.45	14.22
78202	Lyft	25.33	$23.18	43.68
78203	Lyft	5.3	$9.79	9.14
78204	Lyft	10.3	$11.60	17.77
78205	Lyft	7.84	$4.23	13.51
78206	Lyft	15.15	$20.13	26.12
78207	Lyft	19.62	$16.99	33.84
78208	Lyft	15.61	$15.21	26.91
78209	Lyft	19.33	$20.89	33.34
78210	Lyft	7.62	$2.72	13.13
78211	Lyft	16.31	$9.38	28.13
78212	Lyft	5.76	$29.09	9.94
78213	Lyft	18.11	$4.23	31.23
78214	Lyft	13.23	$21.16	22.81
78215	Lyft	18.85	$0.62	32.51
78216	Lyft	18.19	$4.68	31.37
78217	Lyft	26.99	$11.46	46.53
78218	Lyft	22.02	$23.71	37.97
78219	Lyft	17.77	$26.71	30.65
78220	Lyft	18.61	$15.70	32.09
78221	Lyft	10.83	$14.36	18.68
78222	Lyft	11.06	$11.01	19.07
78223	Lyft	2.32	$18.31	4.01
78224	Lyft	14.44	$17.60	24.91
78225	Lyft	13.28	$11.91	22.91
78226	Lyft	14.28	$23.00	24.62
78227	Lyft	5.29	$14.44	9.12
78228	Lyft	24.17	$23.76	41.67
78229	Lyft	4.21	$13.75	7.26
78230	Lyft	13.88	$25.42	23.93
78231	Lyft	10.54	$14.98	18.18
78232	Lyft	14.6	$4.27	25.18
78233	Lyft	24.41	$11.57	42.08
78234	Lyft	18.16	$10.56	31.32
78235	Lyft	15.11	$4.36	26.05
78236	Lyft	12.8	$9.59	22.07
78237	Lyft	23.03	$13.20	39.71
78238	Lyft	12.87	$8.57	22.2
78239	Lyft	12.94	$29.69	22.32
78240	Lyft	27.2	$4.96	46.9
78241	Lyft	19.38	$20.49	33.43
78242	Lyft	14.96	$10.65	25.8
78243	Lyft	19.04	$14.68	32.84
78244	Lyft	0.88	$13.20	1.53
78245	Lyft	3.79	$1.15	6.54
78246	Lyft	10.54	$13.98	18.18
78247	Lyft	11.39	$27.83	19.64
78248	Lyft	22.35	$18.94	38.54
78249	Lyft	26.73	$7.14	46.09
78250	Lyft	25.87	$16.01	44.61
78251	Lyft	19.56	$31.74	33.72
78252	Lyft	11.97	$2.76	20.64
78253	Lyft	13.6	$2.22	23.44
78254	Lyft	13.68	$14.46	23.58
78255	Lyft	17.57	$9.56	30.3
78256	Lyft	6.1	$21.13	10.52
78257	Lyft	13.96	$19.01	24.07
78258	Lyft	29.15	$1.01	50.25
78259	Lyft	21.96	$8.75	37.86
78260	Lyft	21.89	$15.68	37.74
78261	Lyft	14.31	$13.53	24.68
78262	Lyft	20.91	$8.79	36.06
78263	Lyft	22.37	$11.01	38.57
78264	Lyft	13.88	$5.13	23.94
78265	Lyft	19.16	$7.49	33.05
78266	Lyft	19.7	$22.06	33.98
78267	Lyft	16.27	$20.31	28.06
78268	Lyft	17.95	$27.33	30.95
78269	Lyft	8.89	$11.92	15.32
78270	Lyft	0.84	$14.35	1.44
78271	Lyft	17.82	$22.83	30.73
78272	Lyft	19.43	$32.23	33.51
78273	Lyft	8.54	$20.21	14.72
78274	Lyft	5.65	$10.32	9.75
78275	Lyft	21.55	$7.09	37.17
78276	Lyft	20.75	$15.26	35.78
78277	Lyft	15.13	$15.08	26.1
78278	Lyft	8.59	$10.64	14.82
78279	Lyft	13.5	$13.85	23.28
78280	Lyft	13.22	$19.56	22.8
78281	Lyft	10.6	$29.22	18.28
78282	Lyft	24.54	$19.63	42.32
78283	Lyft	16.24	$7.50	28.0
78284	Lyft	21.34	$16.18	36.79
78285	Lyft	18.06	$13.84	31.14
78286	Lyft	22.93	$13.57	39.54
78287	Lyft	18.57	$11.88	32.02
78288	Lyft	21.5	$11.63	37.07
78289	Lyft	18.36	$16.88	31.66
78290	Lyft	15.73	$17.74	27.12
78291	Lyft	23.67	$17.76	40.82
78292	Lyft	13.2	$28.61	22.77
78293	Lyft	13.14	$1.95	22.66
78294	Lyft	9.91	$24.88	17.1
78295	Lyft	10.2	$10.91	17.59
78296	Lyft	22.25	$5.44	38.36
78297	Lyft	21.75	$17.12	37.51
78298	Lyft	23.53	$3.89	40.58
78299	Lyft	3.43	$12.44	5.91
78300	Lyft	1.31	$27.78	2.27
78301	Lyft	11.3	$12.69	19.48
78302	Lyft	11.95	$2.88	20.61
78303	Lyft	9.46	$19.07	16.31
78304	Lyft	14.11	$33.26	24.33
78305	Lyft	26.8	$28.82	46.21
78306	Lyft	19.28	$18.73	33.24
78307	Lyft	14.64	$14.00	25.24
78308	Lyft	12.41	$26.34	21.4
78309	Lyft	26.63	$7.96	45.91
78310	Lyft	11.21	$14.46	19.33
78311	Lyft	12.54	$21.98	21.63
78312	Lyft	15.89	$7.05	27.39
78313	Lyft	22.49	$12.69	38.77
78314	Lyft	19.43	$0.27	33.51
78315	Lyft	13.05	$21.07	22.5
78316	Lyft	17.36	$2.55	29.94
78317	Lyft	14.98	$33.39	25.83
78318	Lyft	14.66	$23.77	25.29
78319	Lyft	21.45	$10.60	36.99
78320	Lyft	9.97	$17.87	17.19
78321	Lyft	13.72	$12.97	23.66
78322	Lyft	0.53	$9.74	0.92
78323	Lyft	5.05	$12.32	8.71
78324	Lyft	13.13	$21.00	22.64
78325	Lyft	24.4	$14.26	42.07
78326	Lyft	21.03	$25.67	36.26
78327	Lyft	9.91	$31.28	17.09
78328	Lyft	18.75	$23.75	32.33
78329	Lyft	32.25	$12.93	55.62
78330	Lyft	12.74	$15.12	21.96
78331	Lyft	19.17	$9.62	33.05
78332	Lyft	12.29	$0.18	21.2
78333	Lyft	14.74	$13.83	25.42
78334	Lyft	16.23	$25.43	27.98
78335	Lyft	6.5	$10.22	11.2
78336	Lyft	18.03	$27.58	31.09
78337	Lyft	12.91	$9.90	22.27
78338	Lyft	11.45	$15.28	19.74
78339	Lyft	13.74	$28.24	23.7
78340	Lyft	3.7	$24.88	6.38
78341	Lyft	22.09	$4.77	38.08
78342	Lyft	10.96	$18.18	18.91
78343	Lyft	0.98	$19.33	1.7
78344	Lyft	18.6	$41.00	32.07
78345	Lyft	24.03	$23.95	41.44
78346	Lyft	16.52	$18.97	28.48
78347	Lyft	9.65	$2.06	16.64
78348	Lyft	11.89	$12.66	20.5
78349	Lyft	20.1	$13.32	34.66
78350	Lyft	9.28	$28.65	16.01
78351	Lyft	2.77	$4.92	4.78
78352	Lyft	20.8	$25.36	35.86
78353	Lyft	26.39	$27.32	45.5
78354	Lyft	8.23	$13.04	14.2
78355	Lyft	11.1	$22.89	19.14
78356	Lyft	17.08	$16.55	29.45
78357	Lyft	24.63	$27.04	42.46
78358	Lyft	8.62	$11.50	14.86
78359	Lyft	29.04	$25.06	50.07
78360	Lyft	3.06	$2.44	5.28
78361	Lyft	14.8	$10.44	25.52
78362	Lyft	15.72	$21.24	27.11
78363	Lyft	4.0	$14.56	6.91
78364	Lyft	23.18	$17.19	39.97
78365	Lyft	6.16	$31.08	10.62
78366	Lyft	20.59	$22.15	35.5
78367	Lyft	23.87	$20.31	41.15
78368	Lyft	13.76	$6.11	23.73
78369	Lyft	5.73	$12.54	9.88
78370	Lyft	15.24	$29.24	26.27
78371	Lyft	27.87	$20.40	48.06
78372	Lyft	7.31	$3.79	12.61
78373	Lyft	14.91	$19.92	25.71
78374	Lyft	4.17	$13.01	7.2
78375	Lyft	16.98	$4.20	29.28
78376	Lyft	17.48	$10.78	30.14
78377	Lyft	2.42	$23.96	4.18
78378	Lyft	15.69	$1.02	27.06
78379	Lyft	2.13	$5.67	3.68
78380	Lyft	7.59	$11.60	13.09
78381	Lyft	9.02	$19.97	15.56
78382	Lyft	3.89	$4.47	6.72
78383	Lyft	14.32	$5.50	24.69
78384	Lyft	17.38	$21.21	29.96
78385	Lyft	15.72	$7.51	27.1
78386	Lyft	23.45	$24.95	40.44
78387	Lyft	25.62	$26.23	44.18
78388	Lyft	15.2	$11.92	26.21
78389	Lyft	17.16	$28.85	29.6
78390	Lyft	14.71	$31.45	25.37
78391	Lyft	18.27	$14.77	31.5
78392	Lyft	14.24	$18.57	24.56
78393	Lyft	22.91	$19.87	39.5
78394	Lyft	8.19	$23.27	14.13
78395	Lyft	15.22	$17.69	26.24
78396	Lyft	16.35	$34.63	28.19
78397	Lyft	7.43	$10.66	12.82
78398	Lyft	7.92	$31.68	13.65
78399	Lyft	16.52	$0.85	28.48
78400	Lyft	23.0	$18.36	39.67
78401	Lyft	17.5	$2.88	30.18
78402	Lyft	21.5	$10.88	37.08
78403	Lyft	23.34	$20.64	40.25
78404	Lyft	11.18	$4.09	19.28
78405	Lyft	14.56	$14.51	25.1
78406	Lyft	2.2	$7.52	3.79
78407	Lyft	21.4	$25.42	36.9
78408	Lyft	14.64	$5.66	25.24
78409	Lyft	19.24	$37.05	33.17
78410	Lyft	16.1	$6.19	27.76
78411	Lyft	4.56	$20.40	7.86
78412	Lyft	16.9	$7.08	29.14
78413	Lyft	8.02	$20.29	13.84
78414	Lyft	13.01	$9.36	22.44
78415	Lyft	5.64	$11.08	9.73
78416	Lyft	17.68	$14.20	30.48
78417	Lyft	19.74	$15.64	34.03
78418	Lyft	13.39	$23.77	23.09
78419	Lyft	24.96	$4.29	43.04
78420	Lyft	8.3	$27.98	14.31
78421	Lyft	16.76	$0.53	28.9
78422	Lyft	11.02	$2.63	19.0
78423	Lyft	9.02	$22.13	15.56
78424	Lyft	12.87	$0.74	22.2
78425	Lyft	9.09	$0.44	15.68
78426	Lyft	17.15	$27.94	29.58
78427	Lyft	11.73	$17.73	20.23
78428	Lyft	8.15	$20.39	14.06
78429	Lyft	15.66	$26.79	27.0
78430	Lyft	11.19	$17.35	19.29
78431	Lyft	8.98	$19.02	15.48
78432	Lyft	17.18	$27.38	29.63
78433	Lyft	19.92	$8.27	34.36
78434	Lyft	13.78	$15.91	23.75
78435	Lyft	6.36	$17.88	10.97
78436	Lyft	20.43	$23.05	35.22
78437	Lyft	2.25	$5.16	3.88
78438	Lyft	11.5	$3.73	19.84
78439	Lyft	29.49	$23.91	50.85
78440	Lyft	13.51	$1.26	23.31
78441	Lyft	20.33	$12.75	35.06
78442	Lyft	18.53	$10.50	31.95
78443	Lyft	10.72	$13.91	18.48
78444	Lyft	23.65	$25.83	40.78
78445	Lyft	22.48	$7.13	38.76
78446	Lyft	19.62	$7.72	33.83
78447	Lyft	9.62	$16.98	16.59
78448	Lyft	14.84	$0.55	25.59
78449	Lyft	15.61	$18.35	26.93
78450	Lyft	21.22	$5.50	36.59
78451	Lyft	4.57	$13.67	7.88
78452	Lyft	14.76	$1.61	25.45
78453	Lyft	18.9	$21.08	32.59
78454	Lyft	2.15	$34.45	3.72
78455	Lyft	15.57	$15.77	26.86
78456	Lyft	7.19	$8.26	12.4
78457	Lyft	17.49	$14.10	30.16
78458	Lyft	20.69	$18.55	35.68
78459	Lyft	2.69	$18.10	4.64
78460	Lyft	22.42	$12.39	38.66
78461	Lyft	18.68	$21.47	32.21
78462	Lyft	20.9	$15.86	36.04
78463	Lyft	15.22	$18.31	26.25
78464	Lyft	19.46	$16.53	33.55
78465	Lyft	13.0	$31.80	22.41
78466	Lyft	10.4	$27.80	17.94
78467	Lyft	14.25	$21.12	24.58
78468	Lyft	7.36	$17.51	12.69
78469	Lyft	15.71	$4.85	27.09
78470	Lyft	3.29	$16.29	5.68
78471	Lyft	15.96	$5.36	27.51
78472	Lyft	30.51	$12.53	52.61
78473	Lyft	7.06	$9.42	12.18
78474	Lyft	25.93	$19.34	44.7
78475	Lyft	16.75	$10.35	28.88
78476	Lyft	14.78	$29.42	25.49
78477	Lyft	26.88	$22.43	46.35
78478	Lyft	13.34	$0.77	23.01
78479	Lyft	9.41	$11.70	16.22
78480	Lyft	29.17	$10.73	50.3
78481	Lyft	16.85	$16.99	29.06
78482	Lyft	31.25	$18.86	53.88
78483	Lyft	10.93	$7.64	18.84
78484	Lyft	13.15	$16.47	22.67
78485	Lyft	5.61	$11.60	9.68
78486	Lyft	17.47	$18.43	30.12
78487	Lyft	14.59	$25.13	25.15
78488	Lyft	11.42	$3.99	19.69
78489	Lyft	18.53	$5.80	31.96
78490	Lyft	19.47	$0.75	33.56
78491	Lyft	12.52	$2.18	21.59
78492	Lyft	29.16	$8.47	50.28
78493	Lyft	17.24	$4.42	29.72
78494	Lyft	26.29	$16.61	45.33
78495	Lyft	30.17	$1.29	52.03
78496	Lyft	13.91	$26.29	23.98
78497	Lyft	2.43	$22.10	4.2
78498	Lyft	10.79	$19.61	18.61
78499	Lyft	21.85	$19.81	37.68
78500	Lyft	13.67	$8.01	23.57
78501	Lyft	2.4	$9.41	4.14
78502	Lyft	16.35	$21.48	28.19
78503	Lyft	11.1	$14.06	19.15
78504	Lyft	26.31	$22.29	45.37
78505	Lyft	22.95	$26.46	39.58
78506	Lyft	32.81	$14.33	56.57
78507	Lyft	20.79	$13.99	35.85
78508	Lyft	7.75	$28.16	13.36
78509	Lyft	18.52	$10.36	31.93
78510	Lyft	27.64	$15.26	47.66
78511	Lyft	9.04	$20.26	15.58
78512	Lyft	3.15	$30.36	5.43
78513	Lyft	14.21	$20.11	24.51
78514	Lyft	5.49	$20.96	9.47
78515	Lyft	9.32	$16.08	16.08
78516	Lyft	13.6	$13.66	23.45
78517	Lyft	14.62	$4.40	25.2
78518	Lyft	11.44	$8.54	19.73
78519	Lyft	25.31	$7.58	43.65
78520	Lyft	19.63	$21.88	33.84
78521	Lyft	5.93	$21.70	10.22
78522	Lyft	16.74	$29.79	28.86
78523	Lyft	16.7	$15.56	28.79
78524	Lyft	32.99	$17.12	56.88
78525	Lyft	22.7	$31.77	39.15
78526	Lyft	6.0	$24.37	10.35
78527	Lyft	13.83	$10.10	23.85
78528	Lyft	13.83	$4.54	23.85
78529	Lyft	16.19	$15.49	27.92
78530	Lyft	15.38	$30.89	26.53
78531	Lyft	16.46	$30.60	28.38
78532	Lyft	10.76	$23.80	18.55
78533	Lyft	6.54	$22.88	11.28
78534	Lyft	13.85	$22.27	23.89
78535	Lyft	17.18	$10.76	29.62
78536	Lyft	17.2	$10.16	29.66
78537	Lyft	14.7	$7.37	25.35
78538	Lyft	17.76	$20.46	30.63
78539	Lyft	16.96	$24.34	29.25
78540	Lyft	12.16	$19.46	20.97
78541	Lyft	18.5	$15.58	31.9
78542	Lyft	4.95	$20.77	8.55
78543	Lyft	14.91	$25.30	25.72
78544	Lyft	5.8	$13.96	10.01
78545	Lyft	10.64	$14.49	18.36
78546	Lyft	16.97	$27.13	29.27
78547	Lyft	25.13	$10.30	43.33
78548	Lyft	8.87	$1.87	15.29
78549	Lyft	15.44	$1.30	26.63
78550	Lyft	27.29	$14.89	47.06
78551	Lyft	16.25	$15.23	28.01
78552	Lyft	13.32	$6.12	22.96
78553	Lyft	23.82	$27.08	41.08
78554	Lyft	14.45	$12.62	24.92
78555	Lyft	17.91	$21.17	30.89
78556	Lyft	24.71	$5.90	42.6
78557	Lyft	25.0	$10.30	43.11
78558	Lyft	7.14	$9.90	12.31
78559	Lyft	22.28	$10.30	38.42
78560	Lyft	13.06	$24.89	22.52
78561	Lyft	14.68	$12.67	25.32
78562	Lyft	8.82	$18.94	15.21
78563	Lyft	11.32	$16.83	19.51
78564	Lyft	13.37	$20.94	23.05
78565	Lyft	9.3	$26.17	16.04
78566	Lyft	19.12	$22.45	32.97
78567	Lyft	14.46	$3.90	24.94
78568	Lyft	20.61	$14.59	35.54
78569	Lyft	16.55	$17.98	28.53
78570	Lyft	12.78	$12.74	22.04
78571	Lyft	17.11	$18.36	29.5
78572	Lyft	15.76	$4.29	27.17
78573	Lyft	2.9	$22.85	5.0
78574	Lyft	11.37	$14.61	19.6
78575	Lyft	21.71	$10.06	37.44
78576	Lyft	16.51	$22.82	28.46
78577	Lyft	10.33	$22.53	17.81
78578	Lyft	4.5	$16.99	7.76
78579	Lyft	17.3	$10.31	29.83
78580	Lyft	18.79	$24.05	32.4
78581	Lyft	11.02	$15.03	19.0
78582	Lyft	4.2	$30.73	7.25
78583	Lyft	22.39	$22.07	38.6
78584	Lyft	15.61	$0.59	26.92
78585	Lyft	17.43	$12.31	30.06
78586	Lyft	14.26	$18.09	24.6
78587	Lyft	19.83	$11.34	34.2
78588	Lyft	10.98	$15.35	18.93
78589	Lyft	9.55	$10.87	16.48
78590	Lyft	14.73	$2.48	25.41
78591	Lyft	5.28	$9.26	9.11
78592	Lyft	12.96	$15.61	22.35
78593	Lyft	19.23	$12.85	33.15
78594	Lyft	25.55	$1.79	44.05
78595	Lyft	4.29	$6.83	7.39
78596	Lyft	14.25	$21.58	24.56
78597	Lyft	14.74	$19.54	25.41
78598	Lyft	28.72	$4.68	49.53
78599	Lyft	11.54	$17.70	19.91
78600	Lyft	28.77	$10.30	49.62
78601	Lyft	4.51	$14.06	7.77
78602	Lyft	17.04	$10.93	29.38
78603	Lyft	13.4	$18.89	23.11
78604	Lyft	12.7	$0.46	21.89
78605	Lyft	15.33	$11.37	26.44
78606	Lyft	20.83	$12.98	35.92
78607	Lyft	19.78	$29.98	34.12
78608	Lyft	23.43	$2.80	40.4
78609	Lyft	11.84	$12.42	20.42
78610	Lyft	9.85	$11.45	16.98
78611	Lyft	22.14	$14.05	38.18
78612	Lyft	12.12	$1.92	20.9
78613	Lyft	16.85	$21.76	29.06
78614	Lyft	19.8	$6.01	34.14
78615	Lyft	19.7	$20.69	33.97
78616	Lyft	2.89	$19.71	4.98
78617	Lyft	17.45	$8.92	30.1
78618	Lyft	26.47	$14.21	45.64
78619	Lyft	15.44	$16.24	26.62
78620	Lyft	6.41	$18.89	11.06
78621	Lyft	22.7	$12.96	39.15
78622	Lyft	11.12	$2.55	19.17
78623	Lyft	15.59	$14.56	26.89
78624	Lyft	23.32	$11.42	40.21
78625	Lyft	10.89	$11.97	18.78
78626	Lyft	7.26	$12.20	12.52
78627	Lyft	19.06	$12.84	32.86
78628	Lyft	16.25	$16.77	28.02
78629	Lyft	0.52	$33.44	0.9
78630	Lyft	11.92	$17.55	20.55
78631	Lyft	3.32	$18.11	5.73
78632	Lyft	4.08	$6.87	7.03
78633	Lyft	23.83	$21.67	41.09
78634	Lyft	8.79	$16.44	15.15
78635	Lyft	18.88	$21.08	32.56
78636	Lyft	17.88	$14.71	30.82
78637	Lyft	2.9	$16.58	5.01
78638	Lyft	14.34	$19.98	24.72
78639	Lyft	18.32	$30.82	31.58
78640	Lyft	19.55	$10.86	33.7
78641	Lyft	21.92	$4.77	37.8
78642	Lyft	11.85	$20.43	20.43
78643	Lyft	13.61	$12.07	23.47
78644	Lyft	21.16	$12.69	36.49
78645	Lyft	3.65	$21.23	6.3
78646	Lyft	12.8	$17.01	22.08
78647	Lyft	18.85	$16.68	32.5
78648	Lyft	15.62	$12.61	26.93
78649	Lyft	22.4	$16.80	38.62
78650	Lyft	15.94	$4.06	27.49
78651	Lyft	13.36	$9.56	23.03
78652	Lyft	21.95	$17.86	37.85
78653	Lyft	17.01	$11.03	29.33
78654	Lyft	21.45	$16.27	36.98
78655	Lyft	14.59	$2.17	25.16
78656	Lyft	18.15	$10.69	31.29
78657	Lyft	26.37	$23.00	45.46
78658	Lyft	10.47	$22.80	18.05
78659	Lyft	5.11	$23.87	8.82
78660	Lyft	8.45	$5.09	14.57
78661	Lyft	15.96	$7.63	27.53
78662	Lyft	6.37	$24.18	10.99
78663	Lyft	29.82	$18.62	51.41
78664	Lyft	18.15	$26.63	31.29
78665	Lyft	9.88	$2.41	17.04
78666	Lyft	0.43	$9.19	0.74
78667	Lyft	10.7	$12.01	18.45
78668	Lyft	11.02	$16.66	19.0
78669	Lyft	18.1	$12.62	31.22
78670	Lyft	24.42	$25.57	42.11
78671	Lyft	12.91	$1.01	22.27
78672	Lyft	5.64	$28.24	9.73
78673	Lyft	8.88	$14.70	15.31
78674	Lyft	13.87	$33.62	23.91
78675	Lyft	4.16	$28.13	7.17
78676	Lyft	12.6	$16.11	21.72
78677	Lyft	15.8	$18.19	27.25
78678	Lyft	11.9	$22.72	20.52
78679	Lyft	9.9	$14.49	17.08
78680	Lyft	10.91	$23.91	18.81
78681	Lyft	16.85	$20.86	29.05
78682	Lyft	21.07	$20.12	36.33
78683	Lyft	19.25	$13.52	33.19
78684	Lyft	16.27	$16.98	28.06
78685	Lyft	18.25	$17.75	31.47
78686	Lyft	14.46	$15.79	24.94
78687	Lyft	1.4	$14.55	2.41
78688	Lyft	18.83	$16.20	32.48
78689	Lyft	13.77	$21.67	23.74
78690	Lyft	20.39	$4.28	35.15
78691	Lyft	8.41	$4.45	14.5
78692	Lyft	19.02	$22.07	32.79
78693	Lyft	17.12	$11.30	29.51
78694	Lyft	26.29	$19.51	45.34
78695	Lyft	13.94	$25.66	24.04
78696	Lyft	15.5	$15.08	26.73
78697	Lyft	11.53	$24.37	19.89
78698	Lyft	26.79	$19.12	46.2
78699	Lyft	24.13	$16.66	41.61
78700	Lyft	12.12	$26.24	20.91
78701	Lyft	23.79	$17.64	41.01
78702	Lyft	11.72	$4.61	20.21
78703	Lyft	14.12	$19.31	24.35
78704	Lyft	0.65	$6.48	1.12
78705	Lyft	9.23	$21.36	15.91
78706	Lyft	3.89	$7.22	6.7
78707	Lyft	14.37	$12.03	24.79
78708	Lyft	19.53	$8.36	33.67
78709	Lyft	21.43	$15.21	36.95
