	Vendor	Trip Distance (in Miles)	Trip Cost	Trip Time (in Minutes)
95329	Uber	12.39	$32.28 	21.37
95330	Uber	2.01	$40.37 	3.46
95331	Uber	8.26	$48.60 	14.24
95332	Uber	8.18	$32.19 	14.1
95333	Uber	5.16	$51.37 	8.9
95334	Uber	7.17	$33.65 	12.37
95335	Uber	14.48	$41.59 	24.97
95336	Uber	4.1	$11.98 	7.08
95337	Uber	8.39	$42.45 	14.47
95338	Uber	2.69	$34.31 	4.64
95339	Uber	5.76	$37.35 	9.93
95340	Uber	8.78	$42.41 	15.14
95341	Uber	5.08	$51.31 	8.76
95342	Uber	6.08	$28.53 	10.49
95343	Uber	4.46	$39.01 	7.69
95344	Uber	4.55	$8.62 	7.84
95345	Uber	3.72	$26.37 	6.42
95346	Uber	9.24	$55.10 	15.93
95347	Uber	10.91	$42.10 	18.81
95348	Uber	2.69	$37.13 	4.65
95349	Uber	2.2	$53.88 	3.8
95350	Uber	4.84	$47.01 	8.34
95351	Uber	10.32	$50.99 	17.8
95352	Uber	11.33	$53.67 	19.54
95353	Uber	9.21	$32.67 	15.88
95354	Uber	9.02	$48.19 	15.56
95355	Uber	8.5	$56.19 	14.67
95356	Uber	2.14	$31.86 	3.69
95357	Uber	8.33	$46.63 	14.36
95358	Uber	11.94	$45.24 	20.58
95359	Uber	9.52	$33.50 	16.42
95360	Uber	7.67	$46.46 	13.22
95361	Uber	10.95	$45.00 	18.89
95362	Uber	8.31	$30.69 	14.33
95363	Uber	7.89	$39.70 	13.6
95364	Uber	4.37	$37.01 	7.54
95365	Uber	6.75	$45.94 	11.65
95366	Uber	8.21	$45.44 	14.15
95367	Uber	8.51	$37.51 	14.68
95368	Uber	7.65	$49.03 	13.2
95369	Uber	4.16	$42.43 	7.17
95370	Uber	4.98	$29.15 	8.59
95371	Uber	7.42	$29.78 	12.8
95372	Uber	9.09	$32.85 	15.67
95373	Uber	5.02	$50.77 	8.65
95374	Uber	5.19	$38.73 	8.95
95375	Uber	7.38	$32.70 	12.73
95376	Uber	4.68	$34.60 	8.07
95377	Uber	13.34	$42.06 	23.0
95378	Uber	6.54	$41.24 	11.28
95379	Uber	8.29	$40.29 	14.31
95380	Uber	8.21	$47.50 	14.15
95381	Uber	3.01	$50.70 	5.2
95382	Uber	8.38	$41.38 	14.46
95383	Uber	6.38	$53.09 	11.0
95384	Uber	6.44	$24.75 	11.11
95385	Uber	6.63	$34.95 	11.44
95386	Uber	9.47	$40.32 	16.32
95387	Uber	10.04	$32.36 	17.31
95388	Uber	12.27	$33.33 	21.16
95389	Uber	4.77	$20.26 	8.23
95390	Uber	13.73	$41.81 	23.68
95391	Uber	7.9	$49.46 	13.63
95392	Uber	4.46	$46.85 	7.7
95393	Uber	2.8	$46.60 	4.84
95394	Uber	8.35	$34.67 	14.4
95395	Uber	4.15	$29.36 	7.15
95396	Uber	7.38	$47.39 	12.73
95397	Uber	7.07	$49.70 	12.2
95398	Uber	4.15	$52.94 	7.15
95399	Uber	8.9	$24.85 	15.35
95400	Uber	8.82	$53.72 	15.21
95401	Uber	14.15	$49.03 	24.4
95402	Uber	8.98	$44.44 	15.49
95403	Uber	3.33	$36.42 	5.75
95404	Uber	10.76	$46.83 	18.55
95405	Uber	4.04	$44.82 	6.97
95406	Uber	11.04	$32.48 	19.04
95407	Uber	8.83	$44.99 	15.23
95408	Uber	6.72	$35.40 	11.59
95409	Uber	7.44	$41.14 	12.83
95410	Uber	7.08	$46.46 	12.22
95411	Uber	5.96	$29.19 	10.28
95412	Uber	9.67	$49.93 	16.67
95413	Uber	7.75	$45.23 	13.36
95414	Uber	8.8	$42.48 	15.17
95415	Uber	10.22	$27.81 	17.62
95416	Uber	9.63	$29.09 	16.61
95417	Uber	5.91	$45.44 	10.19
95418	Uber	6.21	$39.43 	10.72
95419	Uber	7.44	$52.08 	12.84
95420	Uber	5.98	$38.87 	10.31
95421	Uber	7.71	$32.28 	13.29
95422	Uber	5.85	$38.31 	10.08
95423	Uber	10.79	$33.41 	18.61
95424	Uber	3.52	$36.06 	6.08
95425	Uber	0.52	$50.69 	0.9
95426	Uber	4.46	$32.49 	7.7
95427	Uber	0.18	$33.97 	0.32
95428	Uber	9.56	$38.66 	16.48
95429	Uber	7.57	$46.62 	13.06
95430	Uber	9.13	$54.22 	15.75
95431	Uber	9.77	$37.43 	16.86
95432	Uber	0.23	$36.85 	0.39
95433	Uber	3.56	$33.15 	6.14
95434	Uber	8.74	$45.56 	15.07
95435	Uber	6.51	$52.27 	11.22
95436	Uber	9.36	$37.68 	16.15
95437	Uber	9.74	$50.34 	16.8
95438	Uber	6.83	$33.96 	11.77
95439	Uber	6.48	$40.43 	11.18
95440	Uber	5.53	$32.23 	9.54
95441	Uber	3.06	$49.52 	5.29
95442	Uber	5.78	$34.70 	9.96
95443	Uber	6.57	$34.18 	11.34
95444	Uber	4.54	$48.84 	7.83
95445	Uber	5.44	$51.54 	9.38
95446	Uber	4.47	$54.35 	7.71
95447	Uber	3.56	$54.22 	6.14
95448	Uber	6.0	$44.76 	10.35
95449	Uber	8.89	$34.04 	15.33
95450	Uber	7.85	$29.38 	13.54
95451	Uber	5.5	$37.18 	9.49
95452	Uber	10.1	$29.59 	17.42
95453	Uber	5.18	$41.09 	8.94
95454	Uber	3.88	$32.60 	6.69
95455	Uber	6.2	$43.38 	10.7
95456	Uber	7.62	$40.73 	13.14
95457	Uber	9.35	$58.45 	16.12
95458	Uber	6.01	$26.06 	10.37
95459	Uber	6.18	$34.18 	10.66
95460	Uber	8.38	$54.98 	14.45
95461	Uber	4.67	$40.25 	8.06
95462	Uber	9.9	$35.59 	17.07
95463	Uber	7.36	$34.67 	12.69
95464	Uber	4.62	$42.69 	7.97
95465	Uber	1.39	$28.11 	2.4
95466	Uber	8.44	$50.79 	14.56
95467	Uber	11.07	$47.73 	19.09
95468	Uber	1.52	$37.36 	2.62
95469	Uber	3.89	$43.86 	6.72
95470	Uber	11.38	$19.52 	19.62
95471	Uber	5.6	$61.50 	9.66
95472	Uber	5.27	$42.30 	9.08
95473	Uber	13.62	$40.20 	23.49
95474	Uber	10.17	$50.73 	17.53
95475	Uber	3.63	$37.00 	6.27
95476	Uber	8.4	$40.86 	14.48
95477	Uber	5.63	$33.74 	9.71
95478	Uber	5.49	$45.29 	9.47
95479	Uber	5.87	$49.70 	10.13
95480	Uber	8.35	$37.32 	14.4
95481	Uber	6.5	$28.57 	11.22
95482	Uber	9.29	$38.55 	16.02
95483	Uber	8.67	$30.28 	14.95
95484	Uber	7.56	$40.41 	13.04
95485	Uber	4.96	$46.98 	8.55
95486	Uber	5.89	$36.21 	10.15
95487	Uber	5.54	$40.41 	9.56
95488	Uber	5.82	$54.90 	10.03
95489	Uber	5.78	$32.12 	9.97
95490	Uber	11.92	$57.33 	20.55
95491	Uber	11.45	$43.95 	19.75
95492	Uber	7.54	$36.95 	13.0
95493	Uber	8.34	$49.65 	14.38
95494	Uber	8.66	$45.87 	14.93
95495	Uber	6.58	$29.01 	11.34
95496	Uber	8.62	$49.24 	14.87
95497	Uber	5.35	$31.19 	9.24
95498	Uber	2.55	$32.44 	4.41
95499	Uber	7.92	$56.94 	13.65
95500	Uber	8.11	$29.29 	13.98
95501	Uber	9.01	$52.79 	15.53
95502	Uber	0.58	$34.64 	1.0
95503	Uber	2.78	$30.63 	4.8
95504	Uber	8.27	$34.05 	14.27
95505	Uber	0.36	$29.01 	0.63
95506	Uber	3.02	$54.61 	5.22
95507	Uber	8.43	$31.78 	14.53
95508	Uber	9.8	$34.78 	16.91
95509	Uber	10.81	$38.77 	18.65
95510	Uber	8.44	$55.02 	14.56
95511	Uber	3.71	$30.25 	6.4
95512	Uber	8.31	$38.48 	14.33
95513	Uber	7.56	$50.27 	13.03
95514	Uber	4.26	$34.66 	7.35
95515	Uber	9.17	$25.21 	15.82
95516	Uber	3.6	$34.87 	6.2
95517	Uber	6.56	$55.54 	11.31
95518	Uber	7.97	$34.43 	13.74
95519	Uber	3.95	$31.38 	6.82
95520	Uber	5.3	$36.03 	9.14
95521	Uber	6.18	$44.17 	10.67
95522	Uber	10.26	$61.01 	17.69
95523	Uber	8.0	$53.65 	13.8
95524	Uber	6.22	$41.26 	10.73
95525	Uber	5.94	$54.35 	10.24
95526	Uber	3.97	$38.33 	6.86
95527	Uber	6.88	$54.84 	11.86
95528	Uber	7.37	$31.47 	12.71
95529	Uber	10.74	$44.11 	18.52
95530	Uber	4.41	$53.21 	7.6
95531	Uber	0.22	$29.88 	0.39
95532	Uber	5.43	$30.00 	9.36
95533	Uber	12.47	$59.56 	21.51
95534	Uber	11.08	$59.43 	19.1
95535	Uber	7.23	$44.77 	12.48
95536	Uber	4.53	$46.29 	7.81
95537	Uber	6.91	$41.89 	11.93
95538	Uber	7.43	$59.03 	12.82
95539	Uber	8.43	$47.58 	14.53
95540	Uber	6.45	$42.81 	11.12
95541	Uber	7.03	$54.09 	12.12
95542	Uber	7.57	$49.51 	13.05
95543	Uber	2.86	$46.13 	4.93
95544	Uber	9.28	$38.76 	16.01
95545	Uber	11.29	$45.40 	19.46
95546	Uber	9.04	$39.07 	15.59
95547	Uber	12.37	$27.54 	21.33
95548	Uber	2.27	$29.18 	3.92
95549	Uber	8.03	$30.64 	13.84
95550	Uber	11.16	$70.05 	19.25
95551	Uber	6.77	$42.75 	11.68
95552	Uber	9.31	$53.25 	16.06
95553	Uber	7.51	$29.74 	12.96
95554	Uber	4.92	$48.63 	8.48
95555	Uber	1.3	$41.54 	2.24
95556	Uber	5.55	$13.61 	9.58
95557	Uber	8.55	$55.25 	14.75
95558	Uber	5.4	$42.16 	9.31
95559	Uber	5.06	$30.13 	8.72
95560	Uber	3.78	$52.26 	6.53
95561	Uber	5.47	$43.65 	9.43
95562	Uber	9.37	$38.51 	16.16
95563	Uber	8.93	$54.12 	15.4
95564	Uber	4.34	$48.49 	7.48
95565	Uber	6.57	$33.86 	11.34
95566	Uber	3.61	$39.43 	6.22
95567	Uber	8.04	$23.64 	13.86
95568	Uber	4.99	$44.31 	8.6
95569	Uber	5.67	$43.33 	9.78
95570	Uber	7.97	$56.52 	13.74
95571	Uber	12.65	$41.68 	21.81
95572	Uber	1.0	$20.39 	1.72
95573	Uber	6.82	$18.41 	11.77
95574	Uber	15.63	$36.07 	26.95
95575	Uber	7.87	$43.66 	13.57
95576	Uber	3.26	$37.67 	5.62
95577	Uber	8.23	$37.73 	14.2
95578	Uber	3.53	$38.38 	6.1
95579	Uber	6.04	$54.88 	10.43
95580	Uber	6.83	$27.91 	11.77
95581	Uber	11.93	$54.63 	20.58
95582	Uber	7.67	$43.78 	13.23
95583	Uber	1.19	$38.82 	2.05
95584	Uber	4.31	$33.62 	7.43
95585	Uber	14.32	$39.80 	24.7
95586	Uber	7.95	$45.71 	13.71
95587	Uber	8.73	$35.89 	15.05
95588	Uber	2.33	$38.13 	4.02
95589	Uber	2.44	$47.97 	4.22
95590	Uber	5.03	$38.50 	8.67
95591	Uber	5.04	$31.57 	8.69
95592	Uber	5.95	$32.15 	10.26
95593	Uber	4.07	$36.99 	7.02
95594	Uber	6.65	$35.95 	11.47
95595	Uber	10.01	$39.02 	17.26
95596	Uber	2.8	$37.58 	4.83
95597	Uber	8.83	$44.03 	15.23
95598	Uber	12.32	$59.04 	21.25
95599	Uber	10.75	$29.89 	18.54
95600	Uber	4.83	$36.07 	8.33
95601	Uber	11.46	$44.10 	19.77
95602	Uber	5.59	$62.52 	9.64
95603	Uber	7.13	$52.34 	12.29
95604	Uber	1.77	$29.73 	3.05
95605	Uber	7.59	$32.41 	13.1
95606	Uber	4.99	$46.89 	8.6
95607	Uber	4.95	$47.98 	8.54
95608	Uber	3.79	$43.74 	6.53
95609	Uber	9.88	$33.33 	17.04
95610	Uber	4.66	$30.83 	8.05
95611	Uber	8.52	$24.67 	14.69
95612	Uber	12.45	$35.38 	21.47
95613	Uber	7.98	$29.98 	13.76
95614	Uber	6.56	$42.09 	11.32
95615	Uber	9.19	$32.80 	15.85
95616	Uber	6.21	$53.89 	10.71
95617	Uber	8.31	$61.76 	14.33
95618	Uber	7.35	$45.09 	12.67
95619	Uber	8.75	$26.39 	15.1
95620	Uber	4.39	$52.01 	7.57
95621	Uber	7.48	$44.40 	12.9
95622	Uber	5.48	$37.34 	9.46
95623	Uber	8.38	$51.10 	14.46
95624	Uber	13.34	$55.39 	23.0
95625	Uber	5.44	$29.12 	9.38
95626	Uber	10.59	$53.34 	18.26
95627	Uber	5.7	$29.77 	9.83
95628	Uber	13.6	$31.48 	23.46
95629	Uber	8.67	$50.93 	14.95
95630	Uber	8.61	$47.92 	14.84
95631	Uber	11.04	$32.43 	19.03
95632	Uber	8.22	$41.11 	14.18
95633	Uber	2.2	$26.08 	3.8
95634	Uber	5.17	$24.83 	8.93
95635	Uber	7.26	$33.30 	12.52
95636	Uber	5.67	$37.65 	9.78
95637	Uber	5.6	$37.57 	9.66
95638	Uber	2.66	$40.72 	4.59
95639	Uber	6.78	$52.41 	11.69
95640	Uber	6.34	$44.51 	10.94
95641	Uber	7.66	$25.05 	13.22
95642	Uber	4.01	$42.79 	6.92
95643	Uber	6.45	$41.70 	11.12
95644	Uber	6.79	$48.21 	11.71
95645	Uber	4.6	$44.63 	7.94
95646	Uber	1.59	$49.94 	2.75
95647	Uber	7.4	$43.68 	12.77
95648	Uber	1.29	$34.09 	2.23
95649	Uber	5.38	$34.19 	9.29
95650	Uber	7.18	$49.63 	12.38
95651	Uber	7.37	$29.55 	12.71
95652	Uber	8.43	$32.73 	14.53
95653	Uber	6.96	$34.24 	12.01
95654	Uber	8.86	$46.46 	15.28
95655	Uber	5.07	$33.07 	8.74
95656	Uber	11.89	$41.62 	20.51
95657	Uber	6.51	$33.74 	11.23
95658	Uber	6.06	$49.10 	10.45
95659	Uber	7.7	$46.12 	13.28
95660	Uber	3.59	$38.83 	6.19
95661	Uber	8.57	$45.98 	14.78
95662	Uber	12.34	$53.56 	21.28
95663	Uber	5.44	$31.00 	9.39
95664	Uber	4.31	$47.73 	7.43
95665	Uber	5.63	$46.87 	9.7
95666	Uber	3.19	$46.66 	5.51
95667	Uber	5.13	$35.71 	8.85
95668	Uber	9.5	$48.98 	16.38
95669	Uber	5.21	$32.16 	8.99
95670	Uber	9.37	$29.71 	16.17
95671	Uber	1.05	$31.46 	1.82
95672	Uber	4.88	$43.20 	8.41
95673	Uber	7.04	$41.86 	12.14
95674	Uber	7.61	$35.99 	13.12
95675	Uber	7.62	$31.63 	13.13
95676	Uber	7.95	$47.52 	13.71
95677	Uber	7.56	$48.59 	13.05
95678	Uber	10.72	$50.30 	18.49
95679	Uber	7.45	$48.86 	12.85
95680	Uber	6.36	$50.80 	10.97
95681	Uber	10.68	$44.33 	18.41
95682	Uber	4.73	$51.46 	8.16
95683	Uber	12.36	$41.66 	21.32
95684	Uber	6.47	$58.27 	11.16
95685	Uber	6.72	$47.76 	11.58
95686	Uber	7.3	$50.61 	12.6
95687	Uber	3.39	$33.52 	5.86
95688	Uber	3.72	$42.01 	6.41
95689	Uber	2.09	$32.24 	3.61
95690	Uber	9.51	$52.57 	16.4
95691	Uber	7.84	$43.18 	13.52
95692	Uber	5.95	$51.38 	10.26
95693	Uber	2.17	$38.37 	3.74
95694	Uber	12.95	$50.04 	22.33
95695	Uber	9.41	$50.58 	16.23
95696	Uber	4.58	$42.14 	7.9
95697	Uber	2.33	$48.63 	4.01
95698	Uber	6.14	$32.47 	10.58
95699	Uber	11.65	$31.31 	20.09
95700	Uber	3.16	$43.40 	5.45
95701	Uber	11.83	$44.62 	20.41
95702	Uber	5.51	$43.14 	9.5
95703	Uber	6.62	$50.70 	11.42
95704	Uber	8.71	$28.53 	15.02
95705	Uber	11.4	$58.55 	19.67
95706	Uber	7.87	$50.11 	13.57
95707	Uber	6.71	$41.92 	11.58
95708	Uber	11.11	$54.60 	19.17
95709	Uber	7.03	$46.82 	12.13
95710	Uber	8.94	$34.15 	15.42
95711	Uber	8.24	$27.17 	14.21
95712	Uber	6.19	$40.95 	10.68
95713	Uber	10.86	$45.12 	18.73
95714	Uber	7.47	$44.05 	12.89
95715	Uber	12.7	$37.53 	21.9
95716	Uber	10.72	$37.37 	18.48
95717	Uber	5.38	$44.41 	9.28
95718	Uber	11.69	$47.74 	20.16
95719	Uber	6.76	$37.36 	11.65
95720	Uber	9.66	$25.47 	16.67
95721	Uber	7.26	$41.89 	12.52
95722	Uber	1.22	$50.68 	2.1
95723	Uber	5.17	$45.59 	8.93
95724	Uber	10.48	$36.03 	18.07
95725	Uber	2.49	$30.20 	4.3
95726	Uber	3.88	$48.20 	6.7
95727	Uber	6.47	$35.07 	11.16
95728	Uber	5.59	$23.44 	9.65
95729	Uber	12.97	$11.24 	22.36
95730	Uber	6.95	$30.94 	11.99
95731	Uber	9.46	$37.46 	16.32
95732	Uber	9.16	$45.06 	15.8
95733	Uber	9.84	$27.41 	16.98
95734	Uber	12.28	$38.87 	21.17
95735	Uber	9.96	$31.90 	17.18
95736	Uber	7.84	$41.05 	13.52
95737	Uber	2.74	$54.59 	4.74
95738	Uber	4.36	$38.86 	7.52
95739	Uber	4.21	$38.28 	7.26
95740	Uber	5.21	$54.38 	8.98
95741	Uber	10.34	$40.14 	17.84
95742	Uber	9.1	$47.89 	15.7
95743	Uber	4.5	$45.74 	7.77
95744	Uber	9.77	$50.18 	16.84
95745	Uber	2.27	$44.07 	3.91
95746	Uber	4.21	$39.40 	7.26
95747	Uber	3.13	$20.95 	5.41
95748	Uber	4.59	$42.00 	7.91
95749	Uber	6.47	$20.68 	11.16
95750	Uber	12.59	$44.43 	21.71
95751	Uber	9.58	$51.29 	16.52
95752	Uber	6.79	$42.63 	11.71
95753	Uber	1.46	$30.12 	2.52
95754	Uber	4.05	$41.50 	6.99
95755	Uber	3.67	$27.96 	6.34
95756	Uber	8.41	$53.15 	14.5
95757	Uber	6.49	$35.31 	11.19
95758	Uber	6.38	$17.51 	11.01
95759	Uber	5.87	$41.67 	10.13
95760	Uber	5.92	$52.34 	10.2
95761	Uber	1.72	$44.94 	2.98
95762	Uber	4.09	$53.85 	7.05
95763	Uber	7.06	$46.13 	12.17
95764	Uber	9.23	$44.59 	15.91
95765	Uber	7.44	$52.49 	12.84
95766	Uber	3.66	$54.97 	6.31
95767	Uber	7.99	$31.06 	13.78
95768	Uber	6.01	$42.55 	10.36
95769	Uber	4.88	$44.04 	8.41
95770	Uber	7.93	$23.71 	13.67
95771	Uber	0.48	$50.07 	0.84
95772	Uber	8.08	$44.99 	13.94
95773	Uber	5.01	$48.45 	8.65
95774	Uber	5.29	$42.94 	9.13
95775	Uber	9.42	$42.80 	16.24
95776	Uber	9.6	$34.65 	16.56
95777	Uber	3.27	$45.69 	5.64
95778	Uber	8.03	$40.75 	13.85
95779	Uber	10.3	$53.39 	17.76
95780	Uber	9.71	$29.93 	16.75
95781	Uber	7.99	$54.01 	13.78
95782	Uber	6.79	$54.71 	11.72
95783	Uber	8.84	$39.22 	15.25
95784	Uber	5.7	$28.27 	9.83
95785	Uber	10.34	$30.75 	17.83
95786	Uber	9.39	$16.79 	16.19
95787	Uber	14.53	$49.92 	25.05
95788	Uber	4.56	$52.34 	7.87
95789	Uber	8.34	$33.41 	14.38
95790	Uber	7.92	$39.01 	13.66
95791	Uber	4.47	$24.38 	7.72
95792	Uber	4.82	$26.19 	8.32
95793	Uber	12.37	$37.90 	21.33
95794	Uber	5.55	$49.98 	9.57
95795	Uber	6.33	$37.22 	10.92
95796	Uber	10.95	$29.16 	18.88
95797	Uber	7.59	$43.88 	13.09
95798	Uber	1.25	$34.29 	2.16
95799	Uber	11.93	$40.12 	20.57
95800	Uber	6.0	$45.24 	10.35
95801	Uber	6.68	$41.58 	11.52
95802	Uber	0.44	$32.69 	0.77
95803	Uber	7.3	$43.44 	12.59
95804	Uber	10.02	$27.47 	17.28
95805	Uber	3.73	$46.90 	6.44
95806	Uber	7.63	$29.34 	13.17
95807	Uber	11.07	$59.61 	19.1
95808	Uber	8.1	$49.36 	13.98
95809	Uber	7.97	$34.15 	13.74
95810	Uber	9.0	$30.23 	15.53
95811	Uber	11.23	$37.30 	19.36
95812	Uber	4.65	$36.91 	8.03
95813	Uber	5.82	$25.70 	10.04
95814	Uber	10.92	$28.30 	18.83
95815	Uber	10.1	$48.29 	17.42
95816	Uber	9.88	$25.66 	17.04
95817	Uber	3.14	$39.82 	5.42
95818	Uber	5.53	$37.95 	9.54
95819	Uber	4.39	$34.26 	7.58
95820	Uber	2.49	$56.47 	4.31
95821	Uber	7.15	$39.36 	12.33
95822	Uber	7.82	$38.74 	13.48
95823	Uber	2.22	$54.86 	3.83
95824	Uber	7.75	$37.12 	13.36
95825	Uber	8.15	$33.05 	14.06
95826	Uber	8.93	$51.77 	15.39
95827	Uber	9.97	$33.98 	17.19
95828	Uber	8.6	$36.87 	14.84
95829	Uber	7.43	$46.37 	12.82
95830	Uber	6.63	$49.86 	11.43
95831	Uber	8.22	$26.86 	14.17
95832	Uber	5.31	$41.16 	9.16
95833	Uber	4.31	$37.08 	7.43
95834	Uber	6.21	$28.23 	10.72
95835	Uber	10.02	$43.31 	17.28
95836	Uber	4.54	$52.21 	7.82
95837	Uber	1.14	$44.88 	1.98
95838	Uber	5.97	$33.92 	10.3
95839	Uber	11.5	$47.46 	19.82
95840	Uber	11.02	$62.82 	19.0
95841	Uber	7.2	$44.97 	12.42
95842	Uber	6.39	$39.25 	11.03
95843	Uber	1.76	$63.81 	3.04
95844	Uber	12.72	$51.82 	21.93
95845	Uber	7.96	$22.48 	13.73
95846	Uber	12.34	$33.89 	21.29
95847	Uber	6.19	$41.51 	10.68
95848	Uber	3.93	$34.36 	6.78
95849	Uber	12.55	$53.61 	21.63
95850	Uber	7.32	$44.68 	12.62
95851	Uber	5.69	$42.93 	9.82
95852	Uber	7.72	$46.45 	13.31
95853	Uber	4.75	$34.82 	8.19
95854	Uber	5.66	$43.41 	9.77
95855	Uber	3.99	$41.20 	6.89
95856	Uber	5.65	$42.08 	9.75
95857	Uber	13.31	$40.85 	22.95
95858	Uber	6.36	$41.82 	10.98
95859	Uber	8.28	$52.62 	14.29
95860	Uber	8.07	$37.99 	13.91
95861	Uber	7.16	$21.60 	12.34
95862	Uber	10.13	$34.85 	17.47
95863	Uber	0.35	$19.84 	0.6
95864	Uber	1.41	$33.80 	2.43
95865	Uber	5.62	$39.15 	9.7
95866	Uber	4.84	$45.31 	8.35
95867	Uber	8.69	$41.60 	14.99
95868	Uber	6.96	$25.52 	12.01
95869	Uber	7.09	$48.84 	12.23
95870	Uber	5.03	$51.59 	8.68
95871	Uber	6.45	$50.99 	11.12
95872	Uber	8.68	$52.76 	14.97
95873	Uber	3.24	$44.56 	5.58
95874	Uber	3.21	$58.54 	5.54
95875	Uber	5.5	$37.76 	9.49
95876	Uber	10.27	$46.02 	17.71
95877	Uber	10.07	$35.30 	17.36
95878	Uber	2.88	$26.61 	4.97
95879	Uber	8.0	$30.84 	13.8
95880	Uber	1.48	$40.77 	2.56
95881	Uber	4.33	$45.61 	7.47
95882	Uber	4.27	$45.68 	7.37
95883	Uber	4.56	$33.76 	7.87
95884	Uber	4.57	$45.54 	7.88
95885	Uber	4.22	$41.33 	7.28
95886	Uber	9.19	$44.66 	15.85
95887	Uber	7.66	$53.62 	13.2
95888	Uber	8.14	$38.69 	14.04
95889	Uber	5.72	$32.11 	9.87
95890	Uber	8.03	$43.96 	13.86
95891	Uber	5.57	$52.52 	9.61
95892	Uber	2.41	$39.74 	4.16
95893	Uber	8.46	$47.85 	14.58
95894	Uber	6.3	$35.93 	10.86
95895	Uber	2.5	$40.04 	4.31
95896	Uber	4.74	$46.95 	8.18
95897	Uber	9.01	$46.30 	15.53
95898	Uber	8.29	$41.08 	14.29
95899	Uber	9.76	$47.12 	16.83
95900	Uber	4.69	$44.45 	8.09
95901	Uber	6.24	$48.27 	10.76
95902	Uber	3.97	$30.73 	6.85
95903	Uber	6.17	$36.11 	10.64
95904	Uber	1.47	$22.43 	2.55
95905	Uber	13.41	$40.93 	23.13
95906	Uber	10.17	$20.47 	17.54
95907	Uber	10.41	$23.16 	17.96
95908	Uber	5.41	$41.65 	9.34
95909	Uber	8.73	$42.25 	15.05
95910	Uber	9.89	$46.60 	17.05
95911	Uber	5.22	$39.63 	9.01
95912	Uber	1.43	$30.47 	2.48
95913	Uber	4.13	$46.33 	7.13
95914	Uber	4.74	$45.10 	8.17
95915	Uber	8.57	$34.72 	14.78
95916	Uber	1.31	$42.00 	2.26
95917	Uber	8.14	$32.92 	14.04
95918	Uber	4.99	$33.86 	8.61
95919	Uber	2.74	$30.54 	4.73
95920	Uber	6.27	$31.74 	10.81
95921	Uber	9.43	$57.58 	16.26
95922	Uber	1.85	$38.05 	3.2
95923	Uber	7.6	$25.36 	13.11
95924	Uber	5.35	$55.99 	9.23
95925	Uber	10.77	$41.48 	18.58
95926	Uber	6.49	$36.96 	11.2
95927	Uber	10.08	$50.26 	17.38
95928	Uber	4.25	$22.24 	7.33
95929	Uber	6.45	$25.05 	11.12
95930	Uber	5.49	$39.01 	9.46
95931	Uber	2.48	$52.93 	4.29
95932	Uber	7.73	$27.22 	13.34
95933	Uber	8.51	$44.89 	14.68
95934	Uber	8.15	$26.82 	14.05
95935	Uber	7.57	$38.21 	13.06
95936	Uber	5.21	$33.21 	8.98
95937	Uber	6.87	$26.02 	11.85
95938	Uber	9.91	$20.86 	17.08
95939	Uber	5.85	$23.68 	10.09
95940	Uber	9.05	$31.98 	15.6
95941	Uber	9.59	$30.48 	16.54
95942	Uber	7.34	$40.26 	12.66
95943	Uber	0.23	$45.88 	0.39
95944	Uber	5.01	$26.10 	8.64
95945	Uber	4.52	$43.39 	7.8
95946	Uber	10.13	$53.22 	17.47
95947	Uber	7.6	$45.63 	13.1
95948	Uber	6.37	$49.46 	10.98
95949	Uber	9.75	$38.14 	16.82
95950	Uber	7.63	$42.01 	13.16
95951	Uber	11.05	$31.59 	19.05
95952	Uber	5.41	$39.61 	9.33
95953	Uber	3.87	$46.57 	6.68
95954	Uber	7.06	$47.40 	12.17
95955	Uber	2.68	$30.88 	4.62
95956	Uber	5.86	$37.50 	10.1
95957	Uber	7.17	$30.15 	12.36
95958	Uber	8.96	$41.52 	15.46
95959	Uber	4.85	$63.03 	8.36
95960	Uber	3.76	$29.92 	6.48
95961	Uber	9.46	$35.97 	16.31
95962	Uber	5.34	$45.46 	9.21
95963	Uber	6.33	$50.52 	10.92
95964	Uber	7.57	$38.44 	13.06
95965	Uber	4.23	$39.41 	7.3
95966	Uber	4.68	$30.58 	8.07
95967	Uber	9.54	$54.10 	16.46
95968	Uber	10.42	$41.86 	17.98
95969	Uber	10.17	$46.66 	17.54
95970	Uber	9.95	$52.89 	17.15
95971	Uber	8.25	$35.11 	14.23
95972	Uber	7.67	$50.51 	13.23
95973	Uber	5.3	$32.55 	9.14
95974	Uber	12.67	$34.37 	21.85
95975	Uber	8.34	$52.32 	14.38
95976	Uber	10.87	$31.01 	18.74
95977	Uber	13.06	$43.91 	22.53
95978	Uber	7.28	$38.13 	12.56
95979	Uber	7.4	$55.41 	12.76
95980	Uber	4.55	$41.79 	7.84
95981	Uber	8.11	$49.43 	13.99
95982	Uber	7.19	$52.02 	12.4
95983	Uber	8.66	$27.18 	14.94
95984	Uber	5.53	$55.78 	9.54
95985	Uber	14.26	$46.99 	24.6
95986	Uber	5.61	$50.55 	9.67
95987	Uber	9.35	$39.35 	16.13
95988	Uber	6.52	$34.24 	11.25
95989	Uber	11.87	$41.74 	20.47
95990	Uber	3.79	$38.26 	6.54
95991	Uber	3.7	$35.66 	6.38
95992	Uber	5.64	$20.92 	9.72
